Customer ID,Recency,Frequency,Monetary,Cluster,CustomerSegment
13070.0,187,4,751.7,0,Inactive Customers
13071.0,607,1,129.22,0,Inactive Customers
13072.0,262,1,177.15,0,Inactive Customers
13073.0,406,2,418.08,0,Inactive Customers
13074.0,506,4,1378.74,0,Inactive Customers
13075.0,125,1,919.61,0,Inactive Customers
13076.0,453,1,135.4,0,Inactive Customers
13077.0,285,10,2588.82,1,Regular Customers
13079.0,17,5,389.18,0,Inactive Customers
13080.0,174,4,280.73,0,Inactive Customers
13083.0,71,2,284.07,0,Inactive Customers
13084.0,487,1,122.39999999999999,0,Inactive Customers
13085.0,153,8,2433.28,1,Regular Customers
13086.0,378,1,439.33000000000004,0,Inactive Customers
13087.0,721,1,313.64,0,Inactive Customers
13088.0,412,1,236.11,0,Inactive Customers
13091.0,23,3,2321.82,1,Regular Customers
13095.0,66,1,74.39999999999999,0,Inactive Customers
13096.0,389,1,419.7000000000001,0,Inactive Customers
13099.0,94,1,207.36,0,Inactive Customers
13101.0,229,4,695.4,0,Inactive Customers
13103.0,35,3,709.64,0,Inactive Customers
13104.0,42,8,1369.62,1,Regular Customers
13105.0,431,1,72.0,0,Inactive Customers
13106.0,128,2,603.46,0,Inactive Customers
13108.0,368,2,748.46,0,Inactive Customers
13109.0,55,3,1134.03,0,Inactive Customers
13111.0,714,1,321.88000000000005,0,Inactive Customers
13112.0,536,1,20.599999999999998,0,Inactive Customers
13114.0,726,1,234.38,0,Inactive Customers
13116.0,133,1,501.14,0,Inactive Customers
13118.0,15,9,2415.41,1,Regular Customers
13119.0,664,1,134.9,0,Inactive Customers
13120.0,234,1,30.6,0,Inactive Customers
13121.0,264,1,283.73,0,Inactive Customers
13122.0,89,2,922.39,0,Inactive Customers
13123.0,468,2,506.75,0,Inactive Customers
13124.0,85,4,4641.66,1,Regular Customers
13125.0,519,1,148.62,0,Inactive Customers
13127.0,73,1,259.17,0,Inactive Customers
13128.0,626,1,263.5,0,Inactive Customers
13129.0,447,2,233.25,0,Inactive Customers
13130.0,89,1,64.0,0,Inactive Customers
13131.0,18,7,3313.77,1,Regular Customers
13132.0,257,1,77.3,0,Inactive Customers
13133.0,269,3,200.45,0,Inactive Customers
13134.0,81,6,2475.23,1,Regular Customers
13135.0,192,2,3371.45,1,Regular Customers
13138.0,17,7,1274.01,1,Regular Customers
13140.0,103,5,1054.92,1,Regular Customers
13142.0,14,1,307.09000000000003,0,Inactive Customers
13143.0,580,1,405.1,0,Inactive Customers
13144.0,328,2,135.35,0,Inactive Customers
13145.0,35,7,1128.52,1,Regular Customers
13146.0,21,1,228.91,0,Inactive Customers
13147.0,5,4,712.8,0,Inactive Customers
13149.0,10,4,1676.06,1,Regular Customers
13150.0,480,3,449.96999999999997,0,Inactive Customers
13151.0,291,3,2465.21,1,Regular Customers
13152.0,412,7,2146.38,1,Regular Customers
13153.0,1,1,486.22,0,Inactive Customers
13154.0,394,3,1624.84,0,Inactive Customers
13155.0,28,6,1370.48,1,Regular Customers
13156.0,381,3,1586.54,0,Inactive Customers
13158.0,90,5,1508.18,1,Regular Customers
13159.0,4,4,1429.35,1,Regular Customers
13160.0,18,1,91.8,0,Inactive Customers
13161.0,308,2,472.13,0,Inactive Customers
13163.0,605,1,17.65,0,Inactive Customers
13164.0,564,2,372.2,0,Inactive Customers
13165.0,41,3,1451.1599999999999,0,Inactive Customers
13166.0,278,2,875.93,0,Inactive Customers
13167.0,14,5,1125.15,1,Regular Customers
13168.0,32,5,1840.73,1,Regular Customers
13169.0,59,3,840.08,0,Inactive Customers
13170.0,22,1,108.81,0,Inactive Customers
13171.0,17,3,468.41,0,Inactive Customers
13172.0,395,1,69.6,0,Inactive Customers
13173.0,362,10,2212.11,1,Regular Customers
13175.0,578,2,831.45,0,Inactive Customers
13176.0,41,1,481.49,0,Inactive Customers
13177.0,60,2,512.2,0,Inactive Customers
13179.0,614,1,572.3100000000001,0,Inactive Customers
13180.0,602,1,86.10000000000001,0,Inactive Customers
13181.0,376,1,359.69,0,Inactive Customers
13182.0,40,1,121.18,0,Inactive Customers
13184.0,10,10,1668.95,1,Regular Customers
13185.0,263,1,71.4,0,Inactive Customers
13186.0,35,3,1575.89,0,Inactive Customers
13187.0,332,4,341.36,0,Inactive Customers
13188.0,6,1,114.6,0,Inactive Customers
13189.0,14,2,260.68,0,Inactive Customers
13190.0,539,3,570.66,0,Inactive Customers
13191.0,653,1,164.69,0,Inactive Customers
13192.0,90,6,2558.58,1,Regular Customers
13193.0,56,1,112.08,0,Inactive Customers
13194.0,131,2,472.78,0,Inactive Customers
13195.0,410,1,136.73,0,Inactive Customers
13196.0,6,7,3068.84,1,Regular Customers
13197.0,605,1,373.01000000000005,0,Inactive Customers
13198.0,5,8,4974.2300000000005,1,Regular Customers
13200.0,14,4,870.09,0,Inactive Customers
13201.0,497,4,1233.06,0,Inactive Customers
13202.0,389,7,1580.3,1,Regular Customers
13203.0,5,10,2648.25,1,Regular Customers
13204.0,726,1,966.6600000000001,0,Inactive Customers
13205.0,438,1,2803.2,0,Inactive Customers
13207.0,10,4,535.86,0,Inactive Customers
13208.0,54,9,1976.3,1,Regular Customers
13210.0,89,1,353.48,0,Inactive Customers
13211.0,5,10,2618.77,1,Regular Customers
13212.0,15,3,786.83,0,Inactive Customers
13213.0,52,11,3851.52,1,Regular Customers
13214.0,413,7,3264.23,1,Regular Customers
13215.0,397,1,81.6,0,Inactive Customers
13216.0,263,1,333.74,0,Inactive Customers
13217.0,117,4,666.48,0,Inactive Customers
13218.0,122,1,62.64,0,Inactive Customers
13219.0,613,1,76.23,0,Inactive Customers
13220.0,73,5,1336.0900000000001,1,Regular Customers
13221.0,235,2,847.41,0,Inactive Customers
13222.0,572,1,88.5,0,Inactive Customers
13223.0,196,6,969.12,1,Regular Customers
13224.0,55,2,2155.95,1,Regular Customers
13226.0,268,2,312.46,0,Inactive Customers
13227.0,197,1,257.7,0,Inactive Customers
13228.0,76,1,358.0,0,Inactive Customers
13229.0,221,1,160.95,0,Inactive Customers
13232.0,8,7,1328.35,1,Regular Customers
13233.0,69,4,1176.46,0,Inactive Customers
13234.0,668,2,346.5,0,Inactive Customers
13235.0,207,1,1031.07,0,Inactive Customers
13236.0,20,2,744.85,0,Inactive Customers
13237.0,383,1,643.0,0,Inactive Customers
13238.0,12,6,1006.63,1,Regular Customers
13239.0,257,5,1594.69,1,Regular Customers
13240.0,91,8,1475.79,1,Regular Customers
13241.0,407,1,112.53,0,Inactive Customers
13242.0,108,7,699.4,1,Regular Customers
13243.0,199,5,1220.38,1,Regular Customers
13244.0,88,1,121.74000000000001,0,Inactive Customers
13245.0,46,2,989.22,0,Inactive Customers
13246.0,13,11,3351.75,1,Regular Customers
13247.0,13,4,501.12,0,Inactive Customers
13248.0,120,2,465.68,0,Inactive Customers
13249.0,87,9,1608.9299999999998,1,Regular Customers
13250.0,456,2,253.09,0,Inactive Customers
13251.0,397,1,252.68,0,Inactive Customers
13252.0,389,2,399.3,0,Inactive Customers
13253.0,152,4,2951.11,1,Regular Customers
13254.0,371,1,51.41,0,Inactive Customers
13255.0,5,3,678.76,0,Inactive Customers
13257.0,431,1,149.75,0,Inactive Customers
13258.0,7,5,1009.43,1,Regular Customers
13259.0,57,9,1402.54,1,Regular Customers
13260.0,56,1,557.62,0,Inactive Customers
13261.0,264,2,944.1,0,Inactive Customers
13262.0,258,3,573.45,0,Inactive Customers
13264.0,438,1,722.5600000000001,0,Inactive Customers
13265.0,48,5,2092.66,1,Regular Customers
13268.0,13,11,3174.75,1,Regular Customers
13270.0,361,1,590.0,0,Inactive Customers
13271.0,32,1,211.49,0,Inactive Customers
13272.0,26,2,276.56,0,Inactive Customers
13273.0,108,1,138.98,0,Inactive Customers
13274.0,404,1,360.85,0,Inactive Customers
13275.0,379,2,238.86,0,Inactive Customers
13276.0,59,5,1891.91,1,Regular Customers
13277.0,11,7,523.3,1,Regular Customers
13278.0,36,4,1435.85,1,Regular Customers
13279.0,73,1,137.75,0,Inactive Customers
13280.0,118,7,2293.33,1,Regular Customers
13281.0,434,1,350.85,0,Inactive Customers
13282.0,13,4,1313.19,1,Regular Customers
13283.0,55,4,373.36,0,Inactive Customers
13284.0,326,1,201.19,0,Inactive Customers
13285.0,18,6,3364.59,1,Regular Customers
13286.0,595,1,734.91,0,Inactive Customers
13287.0,598,3,781.59,0,Inactive Customers
13288.0,438,5,927.61,0,Inactive Customers
13289.0,719,1,307.95,0,Inactive Customers
13290.0,433,1,208.63,0,Inactive Customers
13291.0,151,11,3270.79,1,Regular Customers
13292.0,34,5,994.51,1,Regular Customers
13293.0,387,6,1192.94,0,Inactive Customers
13294.0,185,3,1689.53,0,Inactive Customers
13295.0,355,4,1101.97,0,Inactive Customers
13296.0,132,6,792.51,1,Regular Customers
13297.0,3,7,4368.62,1,Regular Customers
13299.0,264,3,1218.7,0,Inactive Customers
13300.0,165,3,1285.51,0,Inactive Customers
13301.0,99,4,618.09,0,Inactive Customers
13302.0,150,2,159.2,0,Inactive Customers
13303.0,395,1,61.72,0,Inactive Customers
13304.0,346,4,1217.99,0,Inactive Customers
13306.0,425,1,53.65,0,Inactive Customers
13307.0,115,3,273.34,0,Inactive Customers
13308.0,18,4,1670.3700000000001,1,Regular Customers
13309.0,2,6,1706.3700000000001,1,Regular Customers
13310.0,23,5,1541.2,1,Regular Customers
13311.0,145,1,490.11,0,Inactive Customers
13312.0,446,1,124.75,0,Inactive Customers
13314.0,59,2,589.47,0,Inactive Customers
13315.0,684,1,310.26000000000005,0,Inactive Customers
13318.0,1,2,489.92,0,Inactive Customers
13320.0,73,6,2211.6,1,Regular Customers
13321.0,67,2,567.36,0,Inactive Customers
13322.0,12,1,199.48000000000002,0,Inactive Customers
13323.0,3,4,513.0500000000001,0,Inactive Customers
13325.0,77,1,675.3,0,Inactive Customers
13326.0,427,1,281.76,0,Inactive Customers
13328.0,311,1,1308.48,0,Inactive Customers
13329.0,27,8,4808.7699999999995,1,Regular Customers
13330.0,88,6,2796.1,1,Regular Customers
13331.0,397,1,262.4,0,Inactive Customers
13332.0,9,1,350.90000000000003,0,Inactive Customers
13333.0,406,3,1015.74,0,Inactive Customers
13336.0,72,1,795.12,0,Inactive Customers
13337.0,541,1,1575.26,0,Inactive Customers
13338.0,153,4,2445.62,1,Regular Customers
13339.0,196,1,860.12,0,Inactive Customers
13341.0,256,1,775.85,0,Inactive Customers
13343.0,173,1,353.43,0,Inactive Customers
13344.0,63,3,2511.69,1,Regular Customers
13345.0,283,1,389.5,0,Inactive Customers
13346.0,458,6,299.4,0,Inactive Customers
13347.0,65,1,341.36,0,Inactive Customers
13348.0,59,1,233.76000000000002,0,Inactive Customers
13349.0,6,1,247.32,0,Inactive Customers
13350.0,11,2,979.12,0,Inactive Customers
13351.0,62,1,373.94,0,Inactive Customers
13352.0,55,1,397.98,0,Inactive Customers
13354.0,66,1,743.53,0,Inactive Customers
13355.0,117,1,674.7,0,Inactive Customers
13356.0,75,1,768.24,0,Inactive Customers
13357.0,252,5,3805.51,1,Regular Customers
13358.0,264,1,439.03000000000003,0,Inactive Customers
13359.0,59,2,1043.31,0,Inactive Customers
13360.0,427,4,1553.65,0,Inactive Customers
13361.0,467,2,1450.5,0,Inactive Customers
13363.0,13,3,1723.8600000000001,1,Regular Customers
13364.0,66,1,134.96,0,Inactive Customers
13365.0,29,2,2225.37,1,Regular Customers
13366.0,45,1,56.16,0,Inactive Customers
13367.0,427,1,510.2,0,Inactive Customers
13368.0,252,4,1121.5,0,Inactive Customers
13369.0,361,1,308.28000000000003,0,Inactive Customers
13370.0,367,1,754.87,0,Inactive Customers
13371.0,500,2,2297.66,0,Inactive Customers
13372.0,85,1,378.64,0,Inactive Customers
13374.0,410,2,422.8,0,Inactive Customers
13375.0,84,2,1792.23,0,Inactive Customers
13376.0,94,3,1019.76,0,Inactive Customers
13377.0,392,2,1552.88,0,Inactive Customers
13379.0,21,3,572.56,0,Inactive Customers
13380.0,428,1,62.4,0,Inactive Customers
13382.0,276,5,1387.58,1,Regular Customers
13383.0,539,1,305.28000000000003,0,Inactive Customers
13385.0,325,1,534.57,0,Inactive Customers
13386.0,410,2,835.46,0,Inactive Customers
13387.0,412,1,186.94,0,Inactive Customers
13388.0,127,3,1185.65,0,Inactive Customers
13389.0,6,3,797.96,0,Inactive Customers
13390.0,70,1,544.08,0,Inactive Customers
13391.0,199,1,59.8,0,Inactive Customers
13392.0,672,1,91.14,0,Inactive Customers
13393.0,579,4,1131.45,0,Inactive Customers
13395.0,180,3,1180.23,0,Inactive Customers
13396.0,24,2,1360.99,0,Inactive Customers
13397.0,68,10,3191.87,1,Regular Customers
13398.0,187,2,670.34,0,Inactive Customers
13399.0,459,3,275.4,0,Inactive Customers
13400.0,578,1,310.83,0,Inactive Customers
13402.0,122,4,1226.8500000000001,0,Inactive Customers
13403.0,13,3,229.5,0,Inactive Customers
13404.0,208,1,217.81,0,Inactive Customers
13405.0,69,6,1213.811,1,Regular Customers
13406.0,422,2,568.92,0,Inactive Customers
13407.0,574,3,2244.7,0,Inactive Customers
13410.0,19,9,2201.96,1,Regular Customers
13411.0,102,1,213.55,0,Inactive Customers
13412.0,615,1,487.35,0,Inactive Customers
13413.0,635,6,429.44,0,Inactive Customers
13414.0,129,6,2494.14,1,Regular Customers
13415.0,468,4,784.17,0,Inactive Customers
13416.0,39,3,940.8000000000001,0,Inactive Customers
13417.0,200,5,1264.66,1,Regular Customers
13419.0,59,1,221.06,0,Inactive Customers
13420.0,145,2,159.85,0,Inactive Customers
13421.0,35,8,4058.75,1,Regular Customers
13422.0,59,1,2626.3,1,Regular Customers
13423.0,424,1,217.03,0,Inactive Customers
13424.0,445,1,572.77,0,Inactive Customers
13425.0,103,5,3390.4300000000003,1,Regular Customers
13427.0,15,6,1006.53,1,Regular Customers
13428.0,5,3,478.54,0,Inactive Customers
13429.0,6,4,1006.8,0,Inactive Customers
13430.0,14,2,679.45,0,Inactive Customers
13431.0,62,8,3316.2400000000002,1,Regular Customers
13432.0,566,2,439.1,0,Inactive Customers
13433.0,496,4,658.32,0,Inactive Customers
13434.0,69,5,1666.8600000000001,1,Regular Customers
13435.0,19,8,4005.03,1,Regular Customers
13437.0,9,7,3408.06,1,Regular Customers
13438.0,542,1,46.5,0,Inactive Customers
13439.0,250,3,986.61,0,Inactive Customers
13440.0,419,7,1295.25,1,Regular Customers
13441.0,87,2,720.9,0,Inactive Customers
13442.0,662,3,419.87,0,Inactive Customers
13443.0,444,6,1273.16,0,Inactive Customers
13444.0,370,2,619.08,0,Inactive Customers
13445.0,621,1,241.89999999999998,0,Inactive Customers
13446.0,425,11,3881.89,1,Regular Customers
13447.0,18,3,1129.14,0,Inactive Customers
13449.0,19,1,291.88,0,Inactive Customers
13452.0,254,3,729.8,0,Inactive Customers
13453.0,161,3,781.69,0,Inactive Customers
13454.0,636,1,219.87,0,Inactive Customers
13455.0,20,6,2212.9900000000002,1,Regular Customers
13456.0,13,6,1766.72,1,Regular Customers
13457.0,684,2,148.22,0,Inactive Customers
13459.0,620,2,1160.41,0,Inactive Customers
13460.0,24,2,183.44,0,Inactive Customers
13461.0,34,6,4160.0,1,Regular Customers
13462.0,248,5,1153.8500000000001,0,Inactive Customers
13464.0,53,6,3097.64,1,Regular Customers
13465.0,441,2,931.12,0,Inactive Customers
13466.0,179,5,1013.35,0,Inactive Customers
13467.0,6,2,1071.91,0,Inactive Customers
13469.0,648,1,82.4,0,Inactive Customers
13470.0,94,2,165.0,0,Inactive Customers
13471.0,1,3,2409.6,1,Regular Customers
13472.0,459,2,592.24,0,Inactive Customers
13473.0,56,8,2657.76,1,Regular Customers
13474.0,231,3,646.59,0,Inactive Customers
13475.0,186,4,1431.78,0,Inactive Customers
13476.0,174,5,2061.4700000000003,1,Regular Customers
13477.0,33,11,2819.17,1,Regular Customers
13478.0,464,5,2215.78,1,Regular Customers
13479.0,196,4,851.37,0,Inactive Customers
13480.0,412,2,627.82,0,Inactive Customers
13481.0,41,11,3830.84,1,Regular Customers
13482.0,227,2,336.09,0,Inactive Customers
13483.0,61,1,140.34,0,Inactive Customers
13484.0,236,3,790.72,0,Inactive Customers
13485.0,228,11,3019.2200000000003,1,Regular Customers
13486.0,74,3,1122.41,0,Inactive Customers
13487.0,53,5,846.87,1,Regular Customers
13489.0,100,4,449.52,0,Inactive Customers
13490.0,649,1,154.25,0,Inactive Customers
13492.0,131,3,1269.84,0,Inactive Customers
13493.0,270,2,618.63,0,Inactive Customers
13494.0,307,1,316.26000000000005,0,Inactive Customers
13495.0,3,10,4863.31,1,Regular Customers
13496.0,6,2,653.33,0,Inactive Customers
13497.0,278,6,1166.8300000000002,1,Regular Customers
13498.0,725,1,327.38,0,Inactive Customers
13499.0,13,5,1159.1100000000001,1,Regular Customers
13500.0,18,4,1466.3,1,Regular Customers
13501.0,283,3,2885.11,1,Regular Customers
13502.0,12,5,780.5,1,Regular Customers
13503.0,66,6,1859.24,1,Regular Customers
13504.0,59,1,295.93,0,Inactive Customers
13505.0,68,4,4393.63,1,Regular Customers
13506.0,311,5,1338.08,0,Inactive Customers
13507.0,93,3,2022.79,1,Regular Customers
13508.0,239,2,287.05,0,Inactive Customers
13509.0,4,8,1114.72,1,Regular Customers
13510.0,40,10,4216.43,1,Regular Customers
13511.0,672,1,282.76,0,Inactive Customers
13512.0,256,4,713.39,0,Inactive Customers
13513.0,122,3,824.59,0,Inactive Customers
13514.0,69,4,815.9000000000001,0,Inactive Customers
13515.0,68,6,1265.82,1,Regular Customers
13516.0,17,4,1685.26,1,Regular Customers
13517.0,55,3,2128.42,1,Regular Customers
13518.0,81,1,627.16,0,Inactive Customers
13519.0,73,2,343.21,0,Inactive Customers
13521.0,5,1,277.48,0,Inactive Customers
13522.0,25,1,125.80000000000001,0,Inactive Customers
13523.0,28,6,4534.57,1,Regular Customers
13524.0,36,5,680.1800000000001,0,Inactive Customers
13525.0,10,2,628.78,0,Inactive Customers
13526.0,734,2,1182.0,0,Inactive Customers
13529.0,74,2,307.76,0,Inactive Customers
13530.0,629,1,402.98,0,Inactive Customers
13531.0,200,6,1433.07,1,Regular Customers
13532.0,29,1,210.31,0,Inactive Customers
13533.0,178,3,269.09,0,Inactive Customers
13535.0,398,1,89.5,0,Inactive Customers
13536.0,1,6,3095.04,1,Regular Customers
13537.0,421,2,717.85,0,Inactive Customers
13539.0,81,7,1569.36,1,Regular Customers
13540.0,462,3,632.39,0,Inactive Customers
13541.0,422,2,785.25,0,Inactive Customers
13543.0,629,2,1439.61,0,Inactive Customers
13544.0,35,6,790.2,1,Regular Customers
13545.0,386,2,364.93,0,Inactive Customers
13546.0,7,5,1086.24,1,Regular Customers
13547.0,403,1,167.08,0,Inactive Customers
13548.0,91,3,901.44,0,Inactive Customers
13549.0,21,8,1005.8000000000001,1,Regular Customers
13550.0,378,1,342.55,0,Inactive Customers
13551.0,314,2,244.2,0,Inactive Customers
13553.0,670,1,499.6,0,Inactive Customers
13554.0,375,7,1629.35,1,Regular Customers
13556.0,424,2,200.82,0,Inactive Customers
13558.0,1,4,594.52,0,Inactive Customers
13559.0,508,2,990.0,0,Inactive Customers
13560.0,3,1,171.42000000000002,0,Inactive Customers
13561.0,211,11,1803.4,1,Regular Customers
13562.0,77,8,4838.18,1,Regular Customers
13563.0,79,2,777.53,0,Inactive Customers
13565.0,14,3,414.8,0,Inactive Customers
13566.0,36,5,1688.6,1,Regular Customers
13567.0,424,4,1079.29,0,Inactive Customers
13568.0,168,1,187.05,0,Inactive Customers
13569.0,13,4,726.54,0,Inactive Customers
13570.0,238,1,239.49,0,Inactive Customers
13572.0,201,1,1384.25,0,Inactive Customers
13573.0,45,6,904.52,1,Regular Customers
13574.0,406,1,404.45,0,Inactive Customers
13575.0,19,5,732.07,1,Regular Customers
13577.0,20,11,3489.28,1,Regular Customers
13578.0,404,1,147.66,0,Inactive Customers
13579.0,10,5,1374.3400000000001,1,Regular Customers
13580.0,401,1,107.75,0,Inactive Customers
13581.0,304,2,280.53000000000003,0,Inactive Customers
13582.0,385,2,241.68,0,Inactive Customers
13583.0,151,2,1445.031,0,Inactive Customers
13584.0,302,3,385.7,0,Inactive Customers
13585.0,526,3,684.54,0,Inactive Customers
13586.0,536,1,127.28,0,Inactive Customers
13587.0,59,4,1673.5,1,Regular Customers
13588.0,11,9,2478.95,1,Regular Customers
13589.0,10,6,1120.74,1,Regular Customers
13591.0,60,7,2093.94,1,Regular Customers
13592.0,31,4,247.95999999999998,0,Inactive Customers
13594.0,48,2,533.32,0,Inactive Customers
13595.0,512,3,784.48,0,Inactive Customers
13596.0,1,2,664.11,0,Inactive Customers
13597.0,395,2,396.71,0,Inactive Customers
13598.0,42,5,761.96,0,Inactive Customers
13600.0,307,2,518.42,0,Inactive Customers
13601.0,40,4,1159.99,0,Inactive Customers
13602.0,60,4,1025.17,0,Inactive Customers
13603.0,21,1,164.34,0,Inactive Customers
13604.0,654,1,717.62,0,Inactive Customers
13605.0,382,2,522.67,0,Inactive Customers
13606.0,24,3,276.75,0,Inactive Customers
13607.0,35,2,1075.81,0,Inactive Customers
13608.0,536,1,232.05,0,Inactive Customers
13609.0,588,1,167.35,0,Inactive Customers
13611.0,84,10,3297.9300000000003,1,Regular Customers
13612.0,628,1,818.29,0,Inactive Customers
13613.0,448,5,1039.8500000000001,0,Inactive Customers
13614.0,19,6,2332.74,1,Regular Customers
13616.0,564,2,283.85,0,Inactive Customers
13617.0,35,8,1278.75,1,Regular Customers
13618.0,169,1,177.34,0,Inactive Customers
13619.0,540,2,224.94,0,Inactive Customers
13620.0,523,1,112.34,0,Inactive Customers
13621.0,112,1,213.85,0,Inactive Customers
13622.0,691,1,658.95,0,Inactive Customers
